medio,fecha,titulo,autor,url,resumen,tags,texto_completo
El Comercio,2025-05-14T01:21:20.248Z,Gustavo Adrianzén renuncia a la PCM cuando aumentaban las voces en el Congreso para censurarlo,Redacción EC,https://elcomercio.pe/politica/congreso/gustavo-adrianzen-renuncia-a-la-pcm-un-dia-antes-de-que-congreso-vote-su-censura-juramentacion-nuevo-gabinete-dina-boluarte-noticia/,"“Durante el tiempo que ejercí el cargo lo hice con gran sentido de responsabilidad y de compromiso (...) sin cometer actos de corrupción”, expresó en un pronunciamiento en Palacio de Gobierno.","Dina Boluarte, Gustavo Adrianzén, Censura","No va más. El presidente del Consejo de Ministros Gustavo Adrianzén renunció al cargo poco después de la recomposición del Gabinete y cuando se estimaba que en el Congreso ya se tendrían los votos para censurarlo durante la sesión de este miércoles. Flanqueado por los miembros de lo que fue su Gabinete, Adrianzén anunció su decisión esta noche mediante un pronunciamiento de menos de cuatro minutos en Palacio de Gobierno. “Pensando en los altos intereses de la patria, me asiste hoy el deber de presentar mi renuncia irrevocable al cargo de presidente del Consejo de Ministros. (...) Durante el tiempo que ejercí el cargo lo hice con gran sentido de responsabilidad y de compromiso (...) sin cometer actos de corrupción”, expresó. “Deseo expresar mi más sincera gratitud a los servidores de la PCM que me acompañaron en estos largos meses, ellos son los artífices de lo que hemos logrado hacer“, señaló tras agradecer también a la presidenta Dina Boluarte. “Mi vocación de servir al país se mantiene y estaré siempre presto de acudir a su llamado”, exclamó Adrianzén, quien finalizó su pronunciamiento en medio de aplausos de sus ministros. Por la tarde, Adrianzén había participado sonriente en la ceremonia de juramentación de los ministros Raúl Pérez Reyes (Economía y Finanzas), Carlos Alberto Malaver (Interior) y César Sandoval Pozo (Transportes y Comunicaciones). Éste último militante de Alianza para el Progreso. Tras este acto, en Palacio de Gobierno, la bancada de Fuerza Popular (que cuenta con 21 congresistas) emitió un comunicado anunciando que iba a respaldar la censura de Adrianzén, quien fue nombrado en el cargo en marzo del año pasado. Además, ratificaron su posición a favor de las mociones otros bloques como Podemos, Acción Popular y Renovación Popular. Antes de esa ceremonia de juramentación, la propia Presidencia del Consejo de Ministros había desmentido su renuncia. “Son falsas las versiones de una supuesta renuncia del premier Gustavo Adrianzén. Invocamos a los medios de comunicación y a los periodistas a verificar la veracidad de sus fuentes. La desinformación no ayuda a la gobernabilidad ni a la institucionalidad”, escribió la PCM en la red social X a la 1:26 de la tarde. Tras la salida de Adrianzén se produce la crisis del gabinete, que implica la renuncia de todos los ministros para que la presidenta Dina Boluarte conforme un nuevo equipo junto al nuevo jefe del Gabinete. El pleno del Congreso tenía agendado debatir y votar, este miércoles, desde las 10 de la mañana las cuatro mociones que buscan la destitución del presidente del Consejo de Ministros."
El Comercio,2025-05-13T21:56:52.221Z,"Dina Boluarte cambia a sus ministros de Economía, Interior y Transportes, un día antes del voto de la censura a Gustavo Adrianzén",Sebastian Ortiz Martínez,https://elcomercio.pe/politica/congreso/dina-boluarte-en-vivo-toma-juramento-a-nuevos-ministros-un-dia-antes-del-voto-de-la-censura-a-gustavo-adrianzen-morgan-quero-eduardo-arana-pcm-nuevo-primer-ministro-noticia/,"Juraron Raúl Pérez Reyes Espejo (Economía y Finanzas), Carlos Alberto Malaver (Interior) y César Sandoval Pozo (Transportes y Comunicaciones).","Dina Boluarte, Gustavo Adrianzén, Censura","De manera sorpresiva, la presidenta Dina Boluarte decidió realizar este martes tres cambios en su gabinete: Economía y Finanzas, Interior y Transportes y Comunicaciones, un día antes del voto de la censura en el Congreso contra su primer ministro, Gustavo Adrianzén. Juraron Raúl Pérez Reyes Espejo (Economía y Finanzas), Carlos Alberto Malaver (Interior) y César Sandoval Pozo (Transportes y Comunicaciones). El nuevo ministro de Transportes y Comunicaciones, César Carlos Sandoval Pozo, es militante de Alianza para el Progreso (APP) y sucede a Pérez Reyes, flamante titular de Economía. Sandoval Pozo es secretario de Organización de Bases Sociales de Alianza para el Progreso (APP). Como nuevo ministro de Economía y Finanzas juró Raúl Pérez Reyes Espejo, en reemplazo de José Salardi. En tanto, en la cartera del Interior juró el general PNP (r) Carlos Alberto Malaver, en reemplazo de Julio Diaz Zuloeta, en medio de la creciente ola de criminalidad. Si bien los cambios en el equipo ministerial trascendieron pasado el mediodía, Palacio de Gobierno confirmó la juramentación a las 13:49 horas al enviar la convocatoria de prensa. Aunque no detalló de quiénes se trataba, precisó que la ceremonia se realizaría a la 13:50 horas. El pleno del Congreso tiene agendado debatir y votar ,este miércoles, desde las 10 de la mañana las cuatro mociones que buscan la destitución del presidente del Consejo de Ministros. Poco antes, se conoció que Boluarte pidió al Congreso permiso para viajar al Vaticano del 16 al 19 de mayo a fin de asistir a la misa solemne de inicio del pontificado del Papa León XIV. “La presente petición se sustenta en la importancia de que el Perú mantenga una presencia política al más alto nivel en acontecimientos gravitantes del escenario internacional, lo que se puede materializar a través de la presencia en tan importante evento de los presidentes de los poderes públicos de la Nación, aún más cuando hay una cercanía con la Santa Sede y de manera directa con el Santo Padre”, señaló el pedido."
El Comercio,2025-05-13T18:52:30.193Z,Papa León XIV: Dina Boluarte pide al Congreso permiso para viajar a misa solemne en el Vaticano del 16 al 19 de mayo,Redacción EC,https://elcomercio.pe/politica/actualidad/papa-leon-xiv-dina-boluarte-pide-al-congreso-permiso-para-viajar-a-misa-solemne-en-el-vaticano-del-16-al-19-de-mayo-ultimas-noticia/,"También pide al presidente del Congreso, Eduardo Salhuana, que participe en la delegación con la titular del Poder Judicial.","Dina Boluarte, Congreso de la República, Papa León XIV, Vaticano","La presidenta Dina Boluarte pidió al Congreso autorización para viajar a la Ciudad del Vaticano entre los días 16 y 19 de mayo para participar en la Misa Solemne que marcará el inicio del pontificado del nuevo Papa León XIV . El documento remitido al presidente del Poder Legislativo, Eduardo Salhuana, este martes 13 de mayo precisa las fechas en atención a que la Misa Solemne de Inicio del Pontificado se realizará el domingo 19 de mayo a las 10 a.m. en la Plaza de San Pedro, en la Ciudad del Vaticano. “La presente petición se sustenta en la importancia de que el Perú mantenga una presencia política al más alto nivel en acontecimientos gravitantes del escenario internacional, lo que se puede materializar a través de la presencia en tan importante evento de los presidentes de los poderes públicos de la Nación, aún más cuando hay una cercanía con la Santa Sede y de manera directa con el Santo Padre” , precisa el oficio que acompaña al proyecto de resolución que autoriza la salida de Boluarte del país. El Gobierno destaca en su pedido que el 8 de mayo último fue elegido como nuevo Sumo Pontífice quien fuera el cardenal Robert Prevost, obispo emérito de Chiclayo que se nacionalizó como peruano en setiembre del 2015. Además de la solicitud de autorización para que Boluarte pueda viajar a la Ciudad del Vaticano, el Ejecutivo plantea que Eduardo Salhuana, así como la presidenta del Poder Judicial, Janet Tello; “de tal manera que los tres poderes del Estado se hagan presentes en esta importante ceremonia” . Cabe recordar que el 24 de abril, el pleno del Parlamento negó autorizar que Dina Boluarte pueda salir del país rumbo al Vaticano. En esas fechas, el objetivo era que estuviera presente en las ceremonias fúnebres por la muerte del Papa Francisco."
El Comercio,2025-05-06T20:33:42.18Z,Qali Warma: Congreso interpeló a la ministra Leslie Urteaga por intoxicación de escolares,Redacción EC,https://elcomercio.pe/politica/congreso/qali-warma-en-vivo-congreso-interpela-este-martes-a-ministra-del-midis-leslie-urteaga-por-intoxicaciones-de-escolares-wasi-mikuna-noticia/,"El debate se prolongó por más de dos horas. Tras las respuestas de la ministra, los congresistas pueden presentar una moción de censura.","Morgan Quero, Leslie Urteaga, Congreso de la República, César Vásquez, Gustavo Adrianzén","El pleno del Congreso interpeló a la ministra de Desarrollo e Inclusión Social, Leslie Urteaga , por las intoxicaciones de escolares que consumieron productos del programa Wasi Mikuna (antes denominado Qali Warma). Tras las respuestas de la ministra, los congresistas que consideren insatisfactorias las explicaciones, pueden presentar posteriormente una moción de censura, que, de aprobarse, determinará la renuncia de Urteaga. La ministra respondió 24 preguntas distribuidas en dos pliegos interpelatorios. Tras ello, se inició el debate que se prolongó por más de dos horas. La primera moción contemplaba 14 preguntas y la segunda, 10 interrogantes sobre los casos de intoxicación en Piura, Amazonas, Áncash y Lima. En la sesión del pleno del 16 de abril se admitieron las mociones de orden del día 16482 y 16549 , que fueron presentadas el 3 y 10 de abril respectivamente. VIDEO RECOMENDADO"
El Comercio,2025-04-29T20:10:12.695Z,Ollanta Humala y Nadine Heredia: PJ realiza lectura del íntegro de la sentencia a 15 años de prisión,Redacción EC,https://elcomercio.pe/politica/justicia/ollanta-humala-y-nadine-heredia-en-vivo-poder-judicial-realiza-este-martes-29-la-lectura-completa-de-la-condena-a-15-anos-de-prision-asilo-brasilpor-lavado-de-activos-noticia/,"El 15 de abril, en el adelanto del fallo, Juzgado sentenció a expresidente y ex primera dama por el delito de lavado de activos. ","Ollanta Humala, Nadine Heredia, Partido Nacionalista, Lava Jato, Equipo Especial Lava Jato, Odebrecht, Poder Judicial","La jueza Nayko Coronado, del Tercer Juzgado Colegiado de la Corte Superior Nacional, realiza este martes 29 de abril la lectura completa de los fundamentos de la sentencia a 15 años de prisión dictada contra el expresidente Ollanta Humala y la ex primera dama Nadine Heredia . En el adelanto del fallo, el 15 de abril, el juzgado los condenó por lavado de activos en el caso de los aportes ilícitos al Partido Nacionalista , durante las campañas del 2006 y 2011. Ademas, ordenó su internamiento en un penal hasta el 28 de julio del 2039. Ollanta Humala fue trasladado al penal de Barbadillo, en Ate, donde también purga su condena el expresidente Alejandro Toledo; y prisión preventiva el golpista ex mandatario Pedro Castillo. Nadine Heredia, en cambio, no se puso a derecho y al contrario evadió a la justicia, optando por asilarse en Brasilm bajo el manto del gobierno de Luiz Inácio Lula Da Silva. Tras la lectura completa de la sentencia, los sentenciados podrán presentar un recurso de apelación. La declaratoria de culpabilidad respecto a los aportes de Odebrecht fue por unanimidad de los tres jueces. La única decisión por mayoría (2 contra 1) fue sobre los aportes de Venezuela. Ollanta Humala enfrenta otra acusación del Equipo Especial Lava Jat o por el Caso Club de la Construcción , donde sí se le imputa haber recibido coimas. Sin embargo, ese caso recién está por entrar a control de acusación. El expresidente tiene otra investigación por el Caso Gasoducto Sur, el cual también incluye a su esposa, Nadine Heredia."
El Comercio,2025-04-28T23:07:13.555Z,Caso Odebrecht: PJ condena a 35 años de prisión a empresario Rómulo Jorge Peñaranda por lavado de activos,Víctor Reyes Parra,https://elcomercio.pe/politica/justicia/caso-odebrecht-en-vivo-poder-judicial-nueva-sentencia-ahora-contra-empresario-romulo-jorge-penaranda-castaneda-fiscalia-noticia/,"Fiscalía acusó al empresario de lavado de activos por recibir –entre el 2010 y 2013– más de US$2,6 millones de origen ilícito de Odebrecht en una cuenta en Andorra.","Caso Odebrecht, Poder Judicial, Jorge Peñaranda","En lo que representa una nueva sentencia por la trama de corrupción de Odebrecht , el Poder Judicial condenó a 35 años de prisión al empresario Rómulo Jorge Peñaranda Castañeda por el delito de lavado de activos. Sin embargo, según determinó el Cuarto Juzgado Colegiado de la Corte Superior Nacional al anunciar el adelanto de su fallo , la pena se ejecutará cuando quede firme y deberá cumplirse con detención domiciliaria. La fiscalía lo acusó por presuntamente recibir –entre el 2010 y 2013– más de US$2,6 millones de origen ilícito de la constructora brasileña en una cuenta en Andorra y de generar una posterior cadena de actos para que el dinero ingrese al sistema financiero peruano. Su hijo y coacusado, Jorge Peñaranda Málaga fue condenado a 20 años de prisión. En su caso, la ejecución de la pena también quedó suspendida y solo será internado en un penal si la sentencia es confirmada. Mientras no quede firme el fallo, ambos sentenciados deben cumplir reglas de conducta como no ausentarse del lugar donde residen e impedimento de salida del país, bajo apercibimiento de ejecutarse de manera provisional la pena impuesta. En tanto, se impuso una m ulta de S/6.9 millones para la empresa Alpha Consult , así como la inhabilitación para realizar actividades de la misma clase. Además, se determinó el pago de una repación civil de S/ 3.6 millones. El juicio comenzó en enero del 2024 y el fallo se iba a leer el pasado viernes, pero el tribunal postergó su decisión para este lunes 28 de abril porque requería más tiempo para deliberar. Esta es la cuarta condena que obtiene el Equipo Especial Lava Jato al final de un juicio por el Caso Odebrecht . Antes lograron sentencias en el mismo sentido en los casos Bonos Soberanos, Interoceánica Sur (Alejandro Toledo) y Partido Nacionalista (Ollanta Humala y Nadine Heredia)."
El Comercio,2025-04-23T23:18:50.339Z,Congreso niega permiso a Dina Boluarte  para viajar al Vaticano y asistir a funeral del papa Francisco,Martín Calderón,https://elcomercio.pe/politica/actualidad/dina-boluarte-en-vivo-permiso-para-asistir-a-funerales-del-papa-francisco-viaje-a-ciudad-del-vaticano-congreso-noticia/,"La mandataria pedía salir del país del 24 al 28 de abril. No obstante, su solicitud fue rechazada con 45 votos en contra, 40 a favor y una abstención.","Dina Boluarte, Papa Francisco, Congreso","El pleno del Congreso negó el permiso a la presidenta Dina Boluarte para viajar a la Ciudad del Vaticano y participar en el funeral del papa Francisco . La solicitud de la mandataria recibió 45 votos en contra, 40 a favor y una abstención este miércoles 23, durante una sesión del pleno dedicada exclusivamente a ese tema. ASÍ FUE LA VOTACIÓN: Fuerza Popular y Alianza para el Progreso, dos de las bancadas que dan soporte político a Boluarte, votaron mayoritariamente a favor del viaje. No obstante, esta vez no recibieron el apoyo de otras bancadas más pequeñas. Antes de la votación, hubo un breve debate parlamentario. En este solo participaron los congresistas Diego Bazán, Norma Yarrow (ambos de Renovación Popular) y Susel Paredes (Bloque Democrático Popular). Bazán consideró vergonzoso que la presidenta pretenda viajar a Ciudad del Vaticano cuando tiene asuntos pendientes que resolver en el Perú. El legislador lamentó que él y sus colegas se vieran obligados a detener sus actividades por la semana de representación para responder al pedido de la mandataria. “El canciller [Elmer Schialer] nos puede representar dignamente [en el funeral del papa]. Perdemos el tiempo por un capricho de la presidenta. [...] Debe estar dedicada a los problemas del país”, dijo. En tanto, Paredes lamentó que la mandataria pretenda viajar en medio de la creciente inseguridad ciudadana que azota al país. “Si quiere ver la ceremonia, que se conecte a Vatican News”, ironizó la legisladora. La última en tomar la palabra fue Yarrow, quien también cuestionó el pedido de Boluarte. “Lo que está haciendo es un acto de soberbia pura. A las 11 de la noche [del martes 22] llegó una carta al Congreso para que se le apruebe la salida del país. [...] Pero la presidenta debería entender el dolor que tienen los peruanos al ver a sus familias extorsionadas. Hace una hora han matado a una persona en el Callao, pero ella está pensando en su maletín de mano, en sus retoquitos y qué maquillaje llevará”, dijo. La mandataria planeaba estar fuera del país del 24 al 28 de abril. INFORMACIÓN PREVIA La presidenta Dina Boluarte pidió permiso al Congreso para viajar a la Ciudad del Vaticano y asistir, “en representación del Perú”, al funeral del papa Francisco . El oficio, que ingresó a la mesa de partes del Parlamento a las 11:08 pm del martes 22, detalla que la autorización para salir del país sería del 24 al 28 de abril. SIGA AQUÍ LA SESIÓN DEL PLENO: “ La presencia de la presidenta de la República en las honras fúnebres del Sumo Pontífice constituye un gesto de respeto, gratitud y cercanía del pueblo peruano con la Santa Sede y con el legado pastoral y humanitario del Papa Francisco. Conforme a los lineamientos de nuestra política exterior, el Perú debe mantener una presencia política en los acontecimientos que resulten gravitantes para el escenario internacional, aún más cuando hay una cercanía como con la Santa Sede”, indica el oficio enviado al Congreso. El documento añade que la Secretaría de Estado de la Santa Sede informó que las honras fúnebres se realizarán el sábado 26 en la Plaza de San Pedro, de la Ciudad del Vaticano. En el documento se precisa además que la Secretaría de Estado de la Santa Sede solicitó a cada Misión Diplomática que informe a más tardar este jueves 24 al mediodía sobre las delegaciones que asistirán a la ceremonia, “incluyendo si estas serán presididas por jefes de Estado o de Gobierno”. “La presidenta de la República se mantendrá a cargo del despacho de la Presidencia de la República empleando tecnologías digitales, las cuales adoptan los mecanismos de seguridad digital y la garantía de la seguridad de los medios a emplearse”, indica. El Congreso convocó una sesión plenaria para debatir el permiso a la mandataria este miércoles a las 5 p.m. Según adelantó el periodista Martin Hidalgo, de El Comercio, la bancada Podemos, liderada por José Luna Gálvez (14 votos) no respaldará el viaje por la coyuntura que afronta el país. Señaló que debería viajar el canciller, Elmer Schialer. El pleno se reunirá en medio de la semana de representación del Parlamento, período durante el cual los legisladores viajan a sus regiones."
El Comercio,2025-04-16T18:04:30.186Z,BARBADILLO,,https://elcomercio.pe/politica/barbadillo-la-carcel-de-los-expresidentes-del-peru-el-comercio-peru-noticia/,,Barbadillo,
El Comercio,2025-04-16T02:14:04.708Z,Nadine Heredia: Brasil aprueba asilo político para exprimera dama pese a condena de 15 años de prisión,Redacción EC,https://elcomercio.pe/politica/gobierno/nadine-heredia-brasil-aprueba-asilo-politico-para-exprimera-dama-pese-a-condena-de-15-anos-de-prision-ollanta-humala-dina-boluarte-cancilleria-peruana-ultimas-noticia/,"La Cancillería informó que el Gobierno peruano ha otorgado los salvoconductos para la exprimera dama y su hijo de 15 años, a fin de que puedan salir del país.","Nadine Heredia, Brasil, Ollanta Humala, Poder Judicial, Lula da Silva","El Gobierno de Brasil aprobó el asilo diplomático para la exprimera dama Nadine Heredia , esposa del expresidente Ollanta Humala (2011-2016), pese a la condena de 15 años de prisión que se dictó en su contra por lavado de activos. En un comunicado, el Ministerio de Relaciones Exteriores informó que la embajada de ese país en el Perú indicó que, en aplicación de la Convención sobre Asilo Diplomático de 1954, decidió otorgar dicho beneficio a Heredia Alarcón y a su menor hijo S.M.O.H.H. Asimismo, señaló que se le informó a dicha sede diplomática que Nadine Heredia ha sido condenada a 15 años de prisión por lavado de activos. No obstante, el Gobierno de Brasil solicitó la salida de la esposa de Humala Tasso y de su hijo, invocando los artículos V y XII de la mencionada convención. Dicho marco normativo señala que el “ Estado asilante puede pedir la salida del asilado para territorio extranjero y el Estado territorial está obligado a dar inmediatamente, salvo caso de fuerza mayor, las garantías necesarias y el salvoconducto correspondiente” . “En ese sentido, en cumplimiento de los referidos artículos V y XII, el Gobierno peruano ha brindado dichas garantías para el traslado de ambas personas y ha otorgado los correspondientes salvoconductos” , subrayó la Cancillería. Como se recuerda, el Tercer Juzgado Colegiado de la Corte Superior Nacional, liderado por la jueza Nayko Coronado, condenó a 15 años de prisión a Ollanta Humala y Nadine Heredia por lavado de activos en el caso de los aportes ilícitos al Partido Nacionalista, durante las campañas del 2006 y 2011. Además, ordenó su internamiento en dos penales hasta el 28 de julio del 2039. En este caso, la reducción obedece al tiempo que permanecieron con prisión preventiva. Ambos deberán pagar S/10 millones de reparación civil. Al no estar presente en la audiencia, el juzgado emitió orden de captura contra la exprimera dama. La lectura completa de la sentencia se realizará el 29 de abril y la decisión puede ser apelada. En tanto, Ollanta Humala fue recluido en el penal Barbadillo de Ate para cumplir la condena de 15 años de prisión por el delito de lavado de activos, luego de ser clasificado por el Instituto Nacional Penitenciario (INPE) . A bordo de una camioneta con lunas polarizadas y en medio de un fuerte cordón policial, Humala Tasso llegó a dicho reclusorio habilitado para los expresidentes al promediar las 8:29 p.m. En tanto, a través de su cuenta en “X”, dicha entidad señaló que garantizará el respeto de los derechos fundamentales del exmandatario y el “estricto” cumplimiento del régimen penitenciario de acuerdo a ley."
El Comercio,2025-04-15T19:47:16.195Z,Ollanta Humala y Nadine Heredia son condenados a 15 años de cárcel por lavado de activos,Víctor Reyes Parra,https://elcomercio.pe/politica/justicia/en-vivo-ollanta-humala-y-nadine-heredia-poder-judicial-sentencia-este-martes-por-lavado-de-activos-en-caso-de-aportes-al-partido-nacionalista-expresidente-del-peru-noticia/,"Ollanta Humala sería trasladado en las próximas horas al penal de Barbadillo, donde también purga su condena el expresidente Alejandro Toledo; y prisión preventiva el ex mandatario Pedro Castillo.","Ollanta Humala, Nadine Heredia, Partido Nacionalista, Lava Jato, Equipo Especial Lava Jato, Odebrecht","El Tercer Juzgado Colegiado de la Corte Superior Nacional, liderado por la jueza Nayko Coronado, condenó a 15 años de prisión al expresidente Ollanta Humala y a la ex primera dama Nadine Heredia por lavado de activos en el caso de los aportes ilícitos al Partido Nacionalista , durante las campañas del 2006 y 2011. Ademas, ordenó su internamiento en dos penales hasta el 28 de julio del 2039. Ollanta Humala sería trasladado en las próximas horas al penal de Barbadillo, donde también purga su condena el expresidente Alejandro Toledo; y prisión preventiva el ex mandatario Pedro Castillo. La lectura completa de la sentencia se realizará el 29 de abril y la decisión puede ser apelada. A diferencia de Humala, Nadine Heredia no acudió a la audiencia. Se conoció que iba a seguir la lectura de la sentencia desde su casa, en Surco, pero hasta este momento no se ha confirmado su paradero. Al dar lectura a la sentencia, la jueza ordenó “la emisión de órdenes de captura en su contra para ser ubicada y puesta a disposición del juzgado para su condena”. La declaratoria de culpabilidad respecto a los aportes de Odebrecht fue por unanimidad de los tres jueces. La única decisión por mayoría (2 contra 1) fue sobre los aportes de Venezuela. El expresidente Ollanta Humala permanece detenido en el edificio Carlos Zavala del Poder Judicial. Se espera su traslado en breve. Se desconoce el paradero de Nadine Heredia, para quien se dictó orden de captura. El PJ condena al expresidente Ollanta Humala y a su esposa Nadine Heredia a 15 años de prisión por lavado de activos y ordena sus internamiento en penales hasta el 28 de julio del 2039. “Al señor Ollanta Humala Tasso (se le impone) 15 años de pena privativa de libertad, la misma que debe ser ejecutada de manera provisional, en la que deberá considerarse el período de tiempo en el que fue privado de su libertad, debiendo ser cumplida en el establecimiento penitenciario que el INPE designe”, indicó la jueza Coronado. Se determina el monto de reparación civil en 10 millones de soles y no se accede a anular la transferencia de departamenteo que hizo Ollanta Humala a favor de su hija mayor. Respecto a la campaña del 2011, el juzgado considera que la anulación de las sentencias a Odebrecht en Brasil, no quita la ilicitud del dinero que la constructora dio a la campaña del Partido Nacionalista. Por mayoría, el juzgado determina que hubo dinero de origen ilícito desde Venezuela que ingresó a la campaña del Partido Nacionalista para el 2006, al que los acusados (entre ellos Ollanta Humala y Nadine Heredia) quisieron dar legitimidad. Sobre la campaña nacionalista 2006: “Lo que se intentó lavar, lo que hemos descrito, son hechos típicos y característicos de lavado de activos, que forjan una procedencia ilícita del país de Venezuela”. El juzgado concluye que hubo coordinaciones entre Nadine Heredia, Ollanta Humala, Rocio Calderón, Antonio Alarcón e Ilán Heredia para “dar legitimidad a un dinero de origen ilícito”, esto en torno a los hechos de la campaña del 2006. El juzgado adelanta que dos acusados serán absueltos: el excongresista Santiago Gastañadui y Maribel Arévalo Vela. No sé logró acreditar su vínculos con una intención de lavar dinero. El fiscal Germán Juárez , del Equipo Especial Lava Jato , acusa a la pareja y a otras ocho personas por lavado de activos por los presuntos aportes del gobierno de Venezuela y de Odebrecht a las campañas nacionalistas del 2006 y 2011. Por ello, pide 20 años de condena para el expresidente y 26 años y medio para su esposa. La procuraduría requiere el pago de S/ 20 millones como reparación civil. Juzgado también concluye que hubo contratos ficticios de Nadine Heredia con las empresas Daily Journal y Palma Aceitera. Lo consideran otro mecanismo “por el que dinero en disposición de personas ajenas” a dichas empresas depositan dinero a la ex primera dama. Sobre Nadine Heredia y Apoyo Total: “Hay medios probatorios que sustentan esta dinámica, que hay una pretensión que vaya un dinero de uno y que vuelva a través del sistema financiero, es evidente una pretensión de dar legitimidad a un dinero que no lo tenía” Con una hora de retraso inicia la lectura de la sentencia a cargo del Tercer Juzgado Colegiado de la Corte Superior Nacional, liderado por la jueza Nayko Coronado. Si bien la audiencia se había convocada para las 9 de la mañana, aún no inicia. Fuentes de El Comercio indican que la demora es por disposición de la propia sala. Según conoció El Comercio, Nadine Heredia no acudirá presencialmente a la sala, sino que seguirá la lectura de forma virtual. Quien sí llegara en breve a la sede judicial es el expresidente Ollanta Humala Las defensas de Ollanta Humala y Nadine Heredia rechazan la acusación fiscal y niegan que el Partido Nacionalista haya recibido esos aportes desde Venezuela o Brasil. También niegan que, en caso de que esos aportes hubiesen ocurrido, ello constituya el delito de lavado de activos. El resto de acusados también rechaza la imputación y pide que se les absuelva. PENAS REQUERIDAS POR LA FISCALÍA L a sentencia del caso llega luego de un juicio que duró más de tres años : inició el 21 de febrero del 2022 y el adelanto de sentencia se conocerá este 15 de abril del 2025. Previamente, la investigación fiscal se realizó entre el 2015 y el 2019. La acusación se presentó en mayo de este último año y pasó por control judicial hasta diciembre del 2021, previo a su pase a juicio. Especialistas consideran que la sentencia de Ollanta Humala y Nadine Heredia es clave para el futuro del Caso Lava Jato en Perú: será la primera que se pronuncia por una acusación de lavado de activos ligada a presuntos aportes de campaña. Otro expresidente, Alejandro Toledo , ya fue condenado como parte del Caso Odebrecht, pero su caso fue por presuntas coimas a cambios de la concesión de una obra, la Carretera Interoceánica Sur. Ollanta Humala enfrenta otra acusación del Equipo Especial Lava Jat o por el Caso Club de la Construcción , donde sí se le imputa haber recibido coimas. Sin embargo, ese caso recién está por entrar a control de acusación. El expresidente tiene otra investigación por el Caso Gasoducto Sur, el cual también incluye a su esposa, Nadine Heredia."
El Comercio,2025-04-15T16:59:48.737Z,Dictan 15 años de prisión efectiva a Ollanta Humala y Nadine Heredia por el delito de lavado de activos,Redacción EC,https://elcomercio.pe/politica/justicia/sentencia-ollanta-humala-y-nadine-heredia-en-vivo-poder-judicial-resuelve-por-caso-de-aportes-al-partido-nacionalista-lbposting-noticia/,El Poder Judicial dictó condenas al expresidente Ollanta Humala y a su esposa Nadine Heredia a 15 años de prisión por lavado de activos y ordena sus internamiento en penales hasta el 28 de julio del 2039.,"Ollanta Humala, Nadine Heredia, Poder Judicial, Caso Lava Jato",
